tweet_clean,Tweet,sentiment,sentiment_scores,neg,neu,pos,compound,sentiment_label,text_processed_raw,text_processed
"['every', 'second', 'ramadan', 'precious', 'invest', 'dhikr', 'allah']",every second ramadan precious invest dhikr allah,2,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.0,0.619,0.381,0.5719,neutral,every second ramadan precious invest dhikr allah,every second ramadan precious invest dhikr allah
"['every', 'weekend', 'ramadan', 'street', 'fights', 'take', 'place', 'many', 'cities', 'across', 'france', 'inspired', 'immigrant', 'communities', 'traditions', 'become', 'integral', 'part', 'ramadan', 'celebrations', 'france']",every weekend ramadan street fights take place many cities across france inspired immigrant communities traditions become integral part ramadan celebrations france,2,"{'neg': 0.108, 'neu': 0.763, 'pos': 0.129, 'compound': 0.128}",0.108,0.763,0.129,0.128,neutral,every weekend ramadan street fights take place many cities across france inspired immigrant communities traditions become integral part ramadan celebrations france,every weekend ramadan street fight take place many city across france inspired immigrant community tradition become integral part ramadan celebration france
"['everyone', 'celebrating', 'month', 'wish', 'safe', 'blessed', 'ramadan', '']",everyone celebrating month wish safe blessed ramadan,1,"{'neg': 0.0, 'neu': 0.185, 'pos': 0.815, 'compound': 0.9217}",0.0,0.185,0.815,0.9217,positive,everyone celebrating month wish safe blessed ramadan ,everyone celebrating month wish safe blessed ramadan
"['everyone', 'celebrating', 'wish', 'safe', 'blessed', 'ramadan']",everyone celebrating wish safe blessed ramadan,1,"{'neg': 0.0, 'neu': 0.132, 'pos': 0.868, 'compound': 0.9217}",0.0,0.132,0.868,0.9217,positive,everyone celebrating wish safe blessed ramadan,everyone celebrating wish safe blessed ramadan
"['everyone', 'fasting', 'ramadan', 'work', 'lunch']",everyone fasting ramadan work lunch,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,everyone fasting ramadan work lunch,everyone fasting ramadan work lunch
"['everyone', 'stop', 'eating', 'ramadan', 'show', 'respect', 'muslims', 'trans-fasting']",everyone stop eating ramadan show respect muslims trans-fasting,2,"{'neg': 0.195, 'neu': 0.531, 'pos': 0.274, 'compound': 0.2263}",0.195,0.531,0.274,0.2263,neutral,everyone stop eating ramadan show respect muslims trans-fasting,everyone stop eating ramadan show respect muslim
"['everyone', 'west', 'ham', 'united', 'wish', 'peaceful', 'blessed', 'ramadan']",everyone west ham united wish peaceful blessed ramadan,1,"{'neg': 0.0, 'neu': 0.241, 'pos': 0.759, 'compound': 0.9118}",0.0,0.241,0.759,0.9118,positive,everyone west ham united wish peaceful blessed ramadan,everyone west ham united wish peaceful blessed ramadan
"['family', 'gaza', 'prepares', 'ramadan', 'iftar']",family gaza prepares ramadan iftar,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,family gaza prepares ramadan iftar,family gaza prepares ramadan iftar
"['family', 'gaza', 'prepares', 'ramadan', 'iftar', 'rubble', 'destroyed', 'home']",family gaza prepares ramadan iftar rubble destroyed home,2,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.4939}",0.314,0.686,0.0,-0.4939,neutral,family gaza prepares ramadan iftar rubble destroyed home,family gaza prepares ramadan iftar rubble destroyed home
"['fast', 'ramadan', 'mindset', 'sins', 'forgiven', '']",fast ramadan mindset sins forgiven,1,"{'neg': 0.349, 'neu': 0.349, 'pos': 0.302, 'compound': -0.1027}",0.349,0.349,0.302,-0.1027,positive,fast ramadan mindset sins forgiven ,fast ramadan mindset sin forgiven
"['fasted', 'ramadan', '']",fasted ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,fasted ramadan ,fasted ramadan
"['fasting', 'humbles', 'body', 'elevates', 'soul', 'starves', 'ego', 'feeds', 'heart', 'paradox', 'ramadan']",fasting humbles body elevates soul starves ego feeds heart paradox ramadan,2,"{'neg': 0.278, 'neu': 0.473, 'pos': 0.249, 'compound': 0.128}",0.278,0.473,0.249,0.128,neutral,fasting humbles body elevates soul starves ego feeds heart paradox ramadan,fasting humbles body elevates soul starves ego feed heart paradox ramadan
"['fasting', 'ramadan', 'protects', 'cancers', 'ramadan', 'fasting', 'get', 'best', 'worlds', 'spiritual', 'growth', 'improved', 'health', 'fasting', 'nourishes', 'soul', 'enhancing', 'body', 'well-being', 'fasting', 'missing', 'big', 'time']",fasting ramadan protects cancers ramadan fasting get best worlds spiritual growth improved health fasting nourishes soul enhancing body well-being fasting missing big time,2,"{'neg': 0.068, 'neu': 0.556, 'pos': 0.377, 'compound': 0.875}",0.068,0.556,0.377,0.875,neutral,fasting ramadan protects cancers ramadan fasting get best worlds spiritual growth improved health fasting nourishes soul enhancing body well-being fasting missing big time,fasting ramadan protects cancer ramadan fasting get best world spiritual growth improved health fasting nourishes soul enhancing body fasting missing big time
"['fasting', 'ramadan', 'umrah', 'felt', 'weak', 'sat', 'said', 'goodbye', 'family', 'passed', 'away', 'may', 'allah', 'give', 'us', 'beautiful', 'ending', 'well']",fasting ramadan umrah felt weak sat said goodbye family passed away may allah give us beautiful ending well,2,"{'neg': 0.121, 'neu': 0.628, 'pos': 0.251, 'compound': 0.4767}",0.121,0.628,0.251,0.4767,neutral,fasting ramadan umrah felt weak sat said goodbye family passed away may allah give us beautiful ending well,fasting ramadan umrah felt weak sat said goodbye family passed away may allah give u beautiful ending well
"['favourite', 'types', 'dates', 'ramadan']",favourite types dates ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,favourite types dates ramadan,favourite type date ramadan
"['feeling', 'sorry', 'rana', 'arfa', 'how ll', 'survive', 'ramadan', 'saudi', 'crown', 'prince', 'mbs', '', '', 'ah', 'revealed', 'quran', 'prophet', 'implemented', 'quran', 'always', 'open', 'interpretation', 'fixed', 'schools', 'thought', 'also', 'accepted', 'earth', 'flat', 'anymore']",feeling sorry rana arfa how ll survive ramadan saudi crown prince mbs ah revealed quran prophet implemented quran always open interpretation fixed schools thought also accepted earth flat anymore,2,"{'neg': 0.042, 'neu': 0.841, 'pos': 0.117, 'compound': 0.3182}",0.042,0.841,0.117,0.3182,neutral,feeling sorry rana arfa how ll survive ramadan saudi crown prince mbs   ah revealed quran prophet implemented quran always open interpretation fixed schools thought also accepted earth flat anymore,feeling sorry rana arfa survive ramadan saudi crown prince mb ah revealed quran prophet implemented quran always open interpretation fixed school thought also accepted earth flat anymore
"['feeling', 'unmotivated', 'ramadan', 'try', '']",feeling unmotivated ramadan try,0,"{'neg': 0.407, 'neu': 0.339, 'pos': 0.254, 'compound': -0.2263}",0.407,0.339,0.254,-0.2263,negative,feeling unmotivated ramadan try ,feeling unmotivated ramadan try
"['felicitations', 'moonsighting', 'ramadan', 'h', 'ramadan', 'month', 'qur', 'revealed', 'guide', 'humanity', 'clear', 'proofs', 'guidance', 'decisive', 'authority', 'whoever', 'among', 'witnesses', 'month']",felicitations moonsighting ramadan h ramadan month qur revealed guide humanity clear proofs guidance decisive authority whoever among witnesses month,2,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.5859}",0.0,0.734,0.266,0.5859,neutral,felicitations moonsighting ramadan h ramadan month qur revealed guide humanity clear proofs guidance decisive authority whoever among witnesses month,felicitation moonsighting ramadan h ramadan month qur revealed guide humanity clear proof guidance decisive authority whoever among witness month
"['felt', 'ashamed', 'broke', 'fast', 'ramadan', 'meal', 'available', 'previous', 'day']",felt ashamed broke fast ramadan meal available previous day,2,"{'neg': 0.457, 'neu': 0.543, 'pos': 0.0, 'compound': -0.7096}",0.457,0.543,0.0,-0.7096,neutral,felt ashamed broke fast ramadan meal available previous day,felt ashamed broke fast ramadan meal available previous day
"['fight', 'name', 'jesus', 'christ', 'christians', 'slaughtered', 'syria', 'vatican', 'cardinals', 'celebrate', 'ramadan', 'islam', 'biggest', 'threat', 'humanity']",fight name jesus christ christians slaughtered syria vatican cardinals celebrate ramadan islam biggest threat humanity,2,"{'neg': 0.276, 'neu': 0.553, 'pos': 0.171, 'compound': -0.3182}",0.276,0.553,0.171,-0.3182,neutral,fight name jesus christ christians slaughtered syria vatican cardinals celebrate ramadan islam biggest threat humanity,fight name jesus christ christian slaughtered syria vatican cardinal celebrate ramadan islam biggest threat humanity
"['fih', 'chop', 'smoke', 'try', 'ramadan']",fih chop smoke try ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,fih chop smoke try ramadan,fih chop smoke try ramadan
"['finally', 'defeated', 'satanic', 'team', 'beautiful', 'month', 'ramadan']",finally defeated satanic team beautiful month ramadan,2,"{'neg': 0.258, 'neu': 0.417, 'pos': 0.325, 'compound': 0.2023}",0.258,0.417,0.325,0.2023,neutral,finally defeated satanic team beautiful month ramadan,finally defeated satanic team beautiful month ramadan
"['first', 'days', 'ramadan', 'passed', 'us', 'may', 'facing', 'burnout', 'fluctuation', 'imaan', 'worry', 'start', 'goal', 'ramadan', 'perfection', 'improvement']",first days ramadan passed us may facing burnout fluctuation imaan worry start goal ramadan perfection improvement,2,"{'neg': 0.128, 'neu': 0.575, 'pos': 0.296, 'compound': 0.5859}",0.128,0.575,0.296,0.5859,neutral,first days ramadan passed us may facing burnout fluctuation imaan worry start goal ramadan perfection improvement,first day ramadan passed u may facing burnout fluctuation imaan worry start goal ramadan perfection improvement
"['first', 'friday', 'ramadan']",first friday ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first friday ramadan,first friday ramadan
"['first', 'friday', 'ramadan', 'ya', 'allah', 'make', 'ramadan', 'life', 'changing', 'allow', 'us', 'witness', 'laylatul', 'qadr']",first friday ramadan ya allah make ramadan life changing allow us witness laylatul qadr,2,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.2263}",0.0,0.872,0.128,0.2263,neutral,first friday ramadan ya allah make ramadan life changing allow us witness laylatul qadr,first friday ramadan ya allah make ramadan life changing allow u witness laylatul qadr
"['first', 'iftar', 'breaking', 'ramadan', 'fast', 'gaza']",first iftar breaking ramadan fast gaza,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first iftar breaking ramadan fast gaza,first iftar breaking ramadan fast gaza
"['first', 'night', 'ramadan', 'sh', 'sulayman', 'ar-ruhayli']",first night ramadan sh sulayman ar-ruhayli,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first night ramadan sh sulayman ar-ruhayli,first night ramadan sh sulayman
"['first', 'night', 'tarawih', 'blessed', 'month', 'ramadan', 'masjid', 'al', 'aqsa', 'may', 'allah', 'protect', 'brothers', 'sisters', 'palestine', 'grant', 'victory', 'oppressors', 'ameen']",first night tarawih blessed month ramadan masjid al aqsa may allah protect brothers sisters palestine grant victory oppressors ameen,2,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.8402}",0.0,0.64,0.36,0.8402,neutral,first night tarawih blessed month ramadan masjid al aqsa may allah protect brothers sisters palestine grant victory oppressors ameen,first night tarawih blessed month ramadan masjid al aqsa may allah protect brother sister palestine grant victory oppressor ameen
"['first', 'ramadan', 'iftar', 'gaza']",first ramadan iftar gaza,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first ramadan iftar gaza,first ramadan iftar gaza
"['first', 'ramadan', 'iftar', 'gaza', 'palestine']",first ramadan iftar gaza palestine,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first ramadan iftar gaza palestine,first ramadan iftar gaza palestine
"['first', 'ramadan', 'mubarak', 'giveaway', 'sol', 'winners', 'h', 'like', 'rt', 'comment', 'use', 'xcheck', 'make', 'giveaway', 'transparent', 'legit', 'gl']",first ramadan mubarak giveaway sol winners h like rt comment use xcheck make giveaway transparent legit gl,2,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.7845}",0.0,0.639,0.361,0.7845,neutral,first ramadan mubarak giveaway sol winners h like rt comment use xcheck make giveaway transparent legit gl,first ramadan mubarak giveaway sol winner h like rt comment use xcheck make giveaway transparent legit gl
"['first', 'ramadan', 'without', 'man', '', 'feel', 'right']",first ramadan without man feel right,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first ramadan without man  feel right,first ramadan without man feel right
"['first', 'suhoor', 'gaza', 'ramadan']",first suhoor gaza ramadan,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first suhoor gaza ramadan,first suhoor gaza ramadan
"['first', 'time', 'year', 'history', 'muslims', 'observe', 'ramadan', 'st', 'george', 'hall', 'windsor', 'castle', 'sunday']",first time year history muslims observe ramadan st george hall windsor castle sunday,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,neutral,first time year history muslims observe ramadan st george hall windsor castle sunday,first time year history muslim observe ramadan st george hall windsor castle sunday
"['five', 'times', 'ramadan', 'allah', 'accepts', 'du as', '']",five times ramadan allah accepts du as,2,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.0,0.723,0.277,0.3182,neutral,five times ramadan allah accepts du as ,five time ramadan allah accepts du
"['floki', 'wishes', 'observing', 'ramadan', 'blessed', 'peaceful', 'month', 'may', 'sacred', 'time', 'bring', 'spiritual', 'renewal', 'strength', 'countless', 'blessings']",floki wishes observing ramadan blessed peaceful month may sacred time bring spiritual renewal strength countless blessings,1,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.9371}",0.0,0.417,0.583,0.9371,positive,floki wishes observing ramadan blessed peaceful month may sacred time bring spiritual renewal strength countless blessings,floki wish observing ramadan blessed peaceful month may sacred time bring spiritual renewal strength countless blessing
"['football', 'fans', 'boo', 'clubs', 'play', 'paused', 'allow', 'players', 'break', 'ramadan', 'fast']",football fans boo clubs play paused allow players break ramadan fast,2,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.5106}",0.0,0.677,0.323,0.5106,neutral,football fans boo clubs play paused allow players break ramadan fast,football fan boo club play paused allow player break ramadan fast
